Ingreso,Alimentación,Movilidad,Vivienda,Salud,Educación,Entretenimiento,Vestuario,Ahorros,Deudas,Otros,%Ahorro,%Deuda,NivelIngreso,SaludFinanciera,PerfilFinanciero
17807503,2684122,877257,2991378,889973,1170362,1876413,1615802,1563145,2337032,1788901,8.78,13.12,Muy Alto,Riesgosa,Gastador
10881142,1610268,457826,1988343,465483,685361,1305552,969726,968641,1383427,1023120,8.9,12.71,Muy Alto,Riesgosa,Gastador
10593606,1475020,448874,2019077,469263,729608,1109048,993813,934135,1529768,869221,8.82,14.44,Muy Alto,Riesgosa,Gastador
19080333,2629348,952506,3316440,824250,1259113,1992731,1799387,1902181,2411418,1921770,9.97,12.64,Muy Alto,Riesgosa,Gastador
19063507,2700371,908893,3643565,830354,1253712,1968517,1580956,1655139,2629338,1838472,8.68,13.79,Muy Alto,Riesgosa,Gastador
14320302,1936504,611414,2474295,627465,842381,1638262,1348932,1199876,2155117,1334810,8.38,15.05,Muy Alto,Riesgosa,Gastador
18515579,2390257,834896,3651815,849985,1250154,2084807,1620933,1699479,2314297,1804002,9.18,12.5,Muy Alto,Riesgosa,Gastador
9285552,1242036,440713,1823069,414708,582262,1008208,784106,915952,1235034,778449,9.86,13.3,Muy Alto,Riesgosa,Gastador
15879723,2327182,686174,2874277,689342,963801,1841466,1376800,1434522,2332320,1226305,9.03,14.69,Muy Alto,Riesgosa,Gastador
12372372,1748559,605822,2221064,493463,728916,1318900,1212561,1165048,1771311,1099527,9.42,14.32,Muy Alto,Riesgosa,Gastador
15327984,2295929,681352,2851825,730121,913436,1712370,1341733,1321857,2015427,1446992,8.62,13.15,Muy Alto,Riesgosa,Gastador
13497427,1753797,639059,2494176,617616,894091,1482824,1272629,1112965,1878079,1270236,8.25,13.91,Muy Alto,Riesgosa,Gastador
18655484,2403925,922947,3564819,861807,1080751,2206163,1867046,1588997,2381573,1755408,8.52,12.77,Muy Alto,Riesgosa,Gastador
18822430,2606663,895267,3492094,876916,1183228,2086103,1646864,1789925,2418025,1735735,9.51,12.85,Muy Alto,Riesgosa,Gastador
11956978,1668928,541131,2313310,567961,762722,1326176,967341,1017946,1571186,1205075,8.51,13.14,Muy Alto,Riesgosa,Gastador
13511360,1692198,558715,2605395,654859,782232,1517579,1265585,1141034,2033157,1233916,8.44,15.05,Muy Alto,Riesgosa,Gastador
17430610,2422117,801979,3148751,871822,1021105,1858768,1706212,1470938,2393778,1718247,8.44,13.73,Muy Alto,Riesgosa,Gastador
10504792,1553283,483905,1754600,508437,628172,1040860,878813,892490,1529524,901133,8.5,14.56,Muy Alto,Riesgosa,Gastador
12345726,1516905,530151,2475567,570381,714794,1337298,1083627,1135913,1864881,1083613,9.2,15.11,Muy Alto,Riesgosa,Gastador
17356128,2534428,761854,3154681,741464,1133802,1837884,1436640,1603897,2494840,1646557,9.24,14.37,Muy Alto,Riesgosa,Gastador
18826871,2528247,897389,3374930,806299,1168898,2169341,1764537,1734928,2579912,1706637,9.22,13.7,Muy Alto,Riesgosa,Gastador
9321020,1275661,434365,1582166,438552,537103,1100676,924833,867464,1272279,871845,9.31,13.65,Muy Alto,Riesgosa,Gastador
8783003,1312146,439524,1744413,368539,528933,945131,679196,849047,1045589,855633,9.67,11.9,Muy Alto,Riesgosa,Gastador
15512786,1867491,653334,2944601,724451,858040,1775422,1347300,1406474,2340032,1555564,9.07,15.08,Muy Alto,Riesgosa,Gastador
11426051,1525552,505504,2051780,547463,689284,1274848,1012765,1072446,1643208,1102640,9.39,14.38,Muy Alto,Riesgosa,Gastador
10512612,1489362,489291,1964161,446117,688023,1142763,979304,1016511,1373940,905982,9.67,13.07,Muy Alto,Riesgosa,Gastador
18344383,2582596,872701,3134464,816571,1098830,2210811,1651624,1746489,2617759,1588417,9.52,14.27,Muy Alto,Riesgosa,Gastador
17490152,2223971,837753,3294780,803350,1084411,1824228,1495210,1661412,2204473,1554207,9.5,12.6,Muy Alto,Riesgosa,Gastador
19461612,2819287,968076,3443895,971340,1131618,2066653,1887070,1710636,2638112,1693060,8.79,13.56,Muy Alto,Riesgosa,Gastador
10504658,1472127,476361,1873740,474722,654063,1143953,947272,1056220,1410357,935715,10.05,13.43,Muy Alto,Riesgosa,Gastador
15542863,2212754,767358,2637995,723751,935228,1880551,1474084,1465925,2070203,1374954,9.43,13.32,Muy Alto,Riesgosa,Gastador
12208087,1778396,529098,2329476,548440,745364,1455829,1044497,913409,1533083,1218271,7.48,12.56,Muy Alto,Riesgosa,Gastador
8718100,1268446,400742,1455815,360167,516259,979310,810251,726642,1307282,851633,8.33,15.0,Muy Alto,Riesgosa,Gastador
16496282,2309506,800777,2830290,819321,1119587,1955978,1517787,1441186,2127960,1395823,8.74,12.9,Muy Alto,Riesgosa,Gastador
17292652,2476662,696195,3181949,777134,1172388,1809621,1526044,1735556,2475191,1441206,10.04,14.31,Muy Alto,Riesgosa,Gastador
10919257,1523139,482810,2009948,522937,653532,1197512,1021964,1004256,1454232,1037191,9.2,13.32,Muy Alto,Riesgosa,Gastador
10320658,1444157,516892,1770585,517017,591608,1114099,976577,986103,1518969,854252,9.55,14.72,Muy Alto,Riesgosa,Gastador
13175039,1939973,606348,2486439,618937,801159,1566337,1104335,1229642,1679681,1104569,9.33,12.75,Muy Alto,Riesgosa,Gastador
14743667,1895335,699176,2530139,652532,1017149,1539788,1236436,1457321,1856002,1339974,9.88,12.59,Muy Alto,Riesgosa,Gastador
10136819,1306719,455520,1902309,459083,640199,1135643,915876,888404,1494660,846088,8.76,14.74,Muy Alto,Riesgosa,Gastador
16581888,2498086,815786,2689342,791511,1122038,1673498,1620315,1416338,2491129,1444109,8.54,15.02,Muy Alto,Riesgosa,Gastador
16800588,2451766,798473,3364623,761433,1006439,1694091,1517801,1528416,2299102,1360341,9.1,13.68,Muy Alto,Riesgosa,Gastador
10846095,1484573,461103,1801723,504861,648852,1305523,898206,1030472,1554649,913264,9.5,14.33,Muy Alto,Riesgosa,Gastador
15981997,2137806,679422,3222625,707197,1093474,1602536,1497442,1496826,2268214,1266654,9.37,14.19,Muy Alto,Riesgosa,Gastador
16799547,2082954,811790,3139570,703102,1103101,1742152,1566479,1517857,2405184,1387919,9.04,14.32,Muy Alto,Riesgosa,Gastador
10890282,1509872,514443,1795967,544924,757080,1142595,962905,930670,1617866,1025954,8.55,14.86,Muy Alto,Riesgosa,Gastador
10634922,1359029,455974,1858611,443356,693831,1167315,1018703,966878,1391894,882273,9.09,13.09,Muy Alto,Riesgosa,Gastador
11495614,1649102,509979,1999455,550763,755103,1255960,1034281,1107411,1560119,1067562,9.63,13.57,Muy Alto,Riesgosa,Gastador
8524431,1183971,401758,1600190,361848,528840,878240,834368,725851,1146527,850631,8.51,13.45,Muy Alto,Riesgosa,Gastador
16533028,2074591,687938,3113162,791408,1024121,1743833,1478568,1528653,2442800,1431626,9.25,14.78,Muy Alto,Riesgosa,Gastador
12646748,1727576,580559,2337952,582040,844192,1385186,1172782,1182298,1720947,1090713,9.35,13.61,Muy Alto,Riesgosa,Gastador
15133276,2005719,609257,2894267,626917,880930,1532545,1501357,1490573,2139169,1430791,9.85,14.14,Muy Alto,Riesgosa,Gastador
15764275,2265677,752832,3000984,690310,958378,1620907,1403709,1569596,2054444,1372245,9.96,13.03,Muy Alto,Riesgosa,Gastador
11211850,1593069,558256,2050291,521179,745769,1214296,1020837,1053392,1329379,1088232,9.4,11.86,Muy Alto,Riesgosa,Gastador
11299460,1630386,486589,2047762,553713,670792,1205722,1088308,1019054,1518502,1024262,9.02,13.44,Muy Alto,Riesgosa,Gastador
13437336,1873474,558139,2426203,583775,788804,1428590,1295932,1193270,1989291,1190455,8.88,14.8,Muy Alto,Riesgosa,Gastador
10504795,1500125,447388,1753238,474089,677861,1044860,995603,1047712,1454581,913353,9.97,13.85,Muy Alto,Riesgosa,Gastador
14854177,2127145,646469,2972305,676214,957511,1524367,1348902,1247379,1830282,1437725,8.4,12.32,Muy Alto,Riesgosa,Gastador
15993880,2095168,729264,2749770,760071,948957,1793202,1398128,1427190,2162771,1338165,8.92,13.52,Muy Alto,Riesgosa,Gastador
19342939,2645432,908869,3303464,804748,1216000,2138869,1799462,1850744,2775043,1794275,9.57,14.35,Muy Alto,Riesgosa,Gastador
12413654,1774448,513854,2289519,513221,772923,1413026,1161399,1104159,1731570,1031511,8.89,13.95,Muy Alto,Riesgosa,Gastador
10443639,1352766,491461,1913668,478265,625281,1044834,1046628,1051230,1410300,1023285,10.07,13.5,Muy Alto,Riesgosa,Gastador
11971873,1760379,570996,2023666,537683,709438,1232801,1000263,1121608,1653447,1076545,9.37,13.81,Muy Alto,Riesgosa,Gastador
9396256,1305756,389537,1719929,453674,577684,997613,864605,909496,1181876,867709,9.68,12.58,Muy Alto,Riesgosa,Gastador
15074907,2088159,753790,2740670,688153,831239,1520312,1300826,1476537,2174837,1462126,9.79,14.43,Muy Alto,Riesgosa,Gastador
11764685,1754107,566824,2240255,531717,731310,1400372,998435,1062846,1361433,1090522,9.03,11.57,Muy Alto,Riesgosa,Gastador
10141194,1474376,489136,1924770,493346,666913,1036394,856713,935575,1314607,901574,9.23,12.96,Muy Alto,Riesgosa,Gastador
11167984,1507150,552123,2018633,530442,737643,1197479,1094841,964921,1633544,925014,8.64,14.63,Muy Alto,Riesgosa,Gastador
12970143,1513324,636021,2375256,629457,862790,1490421,1299990,1149823,1686290,1292653,8.87,13.0,Muy Alto,Riesgosa,Gastador
16100946,2121545,782013,2773154,803199,1068889,1909187,1491109,1552161,2043593,1388045,9.64,12.69,Muy Alto,Riesgosa,Gastador
15752747,2204922,740348,3028868,657757,912149,1667582,1489411,1486316,2062968,1423392,9.44,13.1,Muy Alto,Riesgosa,Gastador
10601566,1488195,429182,1998566,510757,726264,1136573,993540,972449,1279582,1040829,9.17,12.07,Muy Alto,Riesgosa,Gastador
9574227,1198688,466257,1830013,439135,609164,1056595,799957,931891,1293394,911909,9.73,13.51,Muy Alto,Riesgosa,Gastador
8181023,1113177,408313,1548049,378653,545300,854195,736576,700159,1091472,772779,8.56,13.34,Muy Alto,Riesgosa,Gastador
19205401,2434062,914104,3301596,801539,1253469,2228398,1663639,1796207,2885766,1805318,9.35,15.03,Muy Alto,Riesgosa,Gastador
13898236,1917181,696790,2369130,657908,821577,1650041,1162043,1390023,1877633,1199223,10.0,13.51,Muy Alto,Riesgosa,Gastador
13592993,1834917,568774,2346906,666132,870322,1424888,1244339,1337982,2056790,1126661,9.84,15.13,Muy Alto,Riesgosa,Gastador
9729019,1294993,413104,1781950,468334,580706,1025113,849432,912770,1250648,840112,9.38,12.85,Muy Alto,Riesgosa,Gastador
11467090,1724657,552913,2033233,537439,712387,1151002,1135100,1083991,1458660,1038834,9.45,12.72,Muy Alto,Riesgosa,Gastador
18296267,2567140,772859,3555314,774470,1063411,2114513,1686874,1653741,2366589,1717305,9.04,12.93,Muy Alto,Riesgosa,Gastador
12266812,1485347,576936,2299311,604500,850537,1326235,1148112,1029731,1733494,1173257,8.39,14.13,Muy Alto,Riesgosa,Gastador
8210842,1143406,401533,1538370,409640,475265,846396,824688,691818,1164732,709435,8.43,14.19,Muy Alto,Riesgosa,Gastador
10615011,1407279,471557,1984110,491158,740564,1167844,1002341,930284,1406175,1009645,8.76,13.25,Muy Alto,Riesgosa,Gastador
8357303,1141643,372035,1526466,414632,525840,891047,795672,714188,1133853,807707,8.55,13.57,Muy Alto,Riesgosa,Gastador
19562737,2578537,929969,3769217,890630,1199712,2284389,1625134,1683193,2881722,1701713,8.6,14.73,Muy Alto,Riesgosa,Gastador
18864557,2270375,896314,3270607,795461,1313151,2249584,1818836,1854539,2578437,1789214,9.83,13.67,Muy Alto,Riesgosa,Gastador
13460489,1996518,566887,2494936,594973,866686,1422656,1257441,1152673,1788748,1292039,8.56,13.29,Muy Alto,Riesgosa,Gastador
9734026,1349614,443486,1857953,420616,586006,994367,833608,955986,1289287,964904,9.82,13.25,Muy Alto,Riesgosa,Gastador
10667154,1467216,510253,1986723,475875,742829,1121781,1015256,941919,1445460,917258,8.83,13.55,Muy Alto,Riesgosa,Gastador
15587106,2081947,778950,2968253,647757,954621,1806116,1291974,1555068,2055329,1377338,9.98,13.19,Muy Alto,Riesgosa,Gastador
9058873,1303290,439886,1607034,444948,557144,950935,834653,880522,1181206,795218,9.72,13.04,Muy Alto,Riesgosa,Gastador
11371080,1385467,531419,2277883,528254,741720,1074949,1144337,984709,1650802,1033069,8.66,14.52,Muy Alto,Riesgosa,Gastador
18698691,2522448,910121,3484874,927276,1190516,2140708,1608398,1587175,2656166,1551786,8.49,14.21,Muy Alto,Riesgosa,Gastador
11860748,1758257,486963,2185072,549994,774643,1225073,1141568,1046650,1663152,1002226,8.82,14.02,Muy Alto,Riesgosa,Gastador
15665575,2365649,786039,2664480,701085,1005742,1679923,1498941,1425105,2109798,1332199,9.1,13.47,Muy Alto,Riesgosa,Gastador
11590358,1679715,522684,1922557,500080,711673,1184451,1144675,964902,1458090,1123797,8.33,12.58,Muy Alto,Riesgosa,Gastador
17581139,2528790,769416,3019428,837774,1141042,1821005,1727709,1535441,2641023,1463417,8.73,15.02,Muy Alto,Riesgosa,Gastador
16229911,2336872,813966,2836826,704818,1098770,1630453,1410323,1463190,2386257,1427765,9.02,14.7,Muy Alto,Riesgosa,Gastador
13416466,1817962,672880,2420209,621677,779602,1340395,1280627,1163752,1878954,1201573,8.67,14.0,Muy Alto,Riesgosa,Gastador
18256018,2590889,769384,3586452,839958,1081542,2020971,1627824,1644292,2505112,1585655,9.01,13.72,Muy Alto,Riesgosa,Gastador
15200732,1971408,677029,2514028,646004,963804,1641566,1532112,1333926,1978063,1469180,8.78,13.01,Muy Alto,Riesgosa,Gastador
10517598,1458454,530384,1782588,501698,623910,1049103,1007558,1037000,1454425,1034453,9.86,13.83,Muy Alto,Riesgosa,Gastador
18431319,2336814,816898,3306130,811742,1169240,2086613,1814044,1702234,2364028,1526363,9.24,12.83,Muy Alto,Riesgosa,Gastador
8665484,1158768,421822,1646862,364339,516063,904099,844034,750126,1171781,862548,8.66,13.52,Muy Alto,Riesgosa,Gastador
18243788,2461357,841493,3356399,819206,1266694,2074262,1645698,1577928,2497523,1601142,8.65,13.69,Muy Alto,Riesgosa,Gastador
10997022,1430119,510942,2113755,502630,749748,1229420,1009817,921066,1406547,1005003,8.38,12.79,Muy Alto,Riesgosa,Gastador
17321108,2546375,841550,2914944,867412,1186902,1817662,1501371,1643596,2224393,1590758,9.49,12.84,Muy Alto,Riesgosa,Gastador
14914615,1923525,702163,2520147,690516,991687,1728762,1434160,1366396,2241299,1221032,9.16,15.03,Muy Alto,Riesgosa,Gastador
16399604,2045409,695104,2523172,725140,987516,548565,441699,1387643,5588631,812200,8.46,34.08,Muy Alto,Crítica,Endeudado
19780820,2258334,766541,3004356,875696,1135565,691889,531184,1755228,7151663,947506,8.87,36.15,Muy Alto,Crítica,Endeudado
8135784,933082,369850,1439882,351639,447092,244409,215919,668977,3031387,389276,8.22,37.26,Muy Alto,Crítica,Endeudado
11317855,1298824,469816,1735705,462916,602787,349481,302579,1035454,4389220,534726,9.15,38.78,Muy Alto,Crítica,Endeudado
19199729,2276800,839622,3246815,875836,1170722,639437,462526,1573127,7124204,971661,8.19,37.11,Muy Alto,Crítica,Endeudado
15495529,1888478,670885,2790950,614351,849861,472761,355907,1379136,5682539,708843,8.9,36.67,Muy Alto,Crítica,Endeudado
10619417,1373495,468321,1777167,477363,574360,319629,277470,836280,3908193,551267,7.88,36.8,Muy Alto,Crítica,Endeudado
10507873,1355512,282602,1722169,383036,554467,335929,259185,787864,4317489,508386,7.5,41.09,Muy Alto,Crítica,Endeudado
9564593,1231793,425193,1542039,359506,588286,315459,235245,760320,3471664,509758,7.95,36.3,Muy Alto,Crítica,Endeudado
19697611,2443096,824330,3046284,740653,1054674,681907,530515,1483965,7040625,1050718,7.53,35.74,Muy Alto,Crítica,Endeudado
8864559,1145958,362433,1264230,380826,532677,302451,236553,767805,3383085,441685,8.66,38.16,Muy Alto,Crítica,Endeudado
16054680,2202210,616257,2412742,621749,948758,558581,433898,1229332,5481329,839354,7.66,34.14,Muy Alto,Crítica,Endeudado
11140600,1511702,415653,1898306,439469,683998,401940,279122,998672,3965281,532901,8.96,35.59,Muy Alto,Crítica,Endeudado
16857922,1903685,754741,2634486,656981,911428,587779,444546,1286294,6114198,763058,7.63,36.27,Muy Alto,Crítica,Endeudado
14993570,1810007,613635,2437646,648893,836249,444630,359701,1302823,5742320,737572,8.69,38.3,Muy Alto,Crítica,Endeudado
15659024,1903281,700147,2695335,567382,749144,490140,362219,1424461,5851096,786630,9.1,37.37,Muy Alto,Crítica,Endeudado
16865552,1923488,672392,3035836,705420,926395,578852,411012,1375120,6102508,855962,8.15,36.18,Muy Alto,Crítica,Endeudado
18442497,2484232,744374,2697643,703616,1020421,646686,474457,1501047,7109898,956876,8.14,38.55,Muy Alto,Crítica,Endeudado
17610153,2150576,693676,2614468,676442,947365,570887,375710,1559542,7208251,739766,8.86,40.93,Muy Alto,Crítica,Endeudado
14112567,1725315,607696,2422990,525891,608514,465989,315715,1023167,5761227,631300,7.25,40.82,Muy Alto,Crítica,Endeudado
8882146,1000267,347431,1550757,377745,457505,268844,200600,702857,3473789,459569,7.91,39.11,Muy Alto,Crítica,Endeudado
13755678,1889297,545683,2492565,577938,813337,415054,372349,1249419,4752539,638061,9.08,34.55,Muy Alto,Crítica,Endeudado
16236935,1989709,698475,2591370,723679,890144,530679,403553,1283218,6358293,743610,7.9,39.16,Muy Alto,Crítica,Endeudado
14115718,1924665,568013,2330845,515706,890233,492039,368283,1074280,5262641,683843,7.61,37.28,Muy Alto,Crítica,Endeudado
15136420,1783045,646265,2326608,677572,949569,518236,370591,1382095,5297499,795598,9.13,35.0,Muy Alto,Crítica,Endeudado
14298177,1842511,648328,2284741,625245,781423,436438,354075,1248128,5354685,698256,8.73,37.45,Muy Alto,Crítica,Endeudado
14700622,1925237,635735,2508222,565234,921631,444950,339648,1267876,5135138,797250,8.62,34.93,Muy Alto,Crítica,Endeudado
12559519,1448470,517466,2293910,550897,740558,417283,323377,1126936,4594537,543670,8.97,36.58,Muy Alto,Crítica,Endeudado
9466906,1150299,359893,1560951,408976,508826,284732,238052,775756,3612746,450101,8.19,38.16,Muy Alto,Crítica,Endeudado
19051013,2603552,780607,2948791,808436,1122734,616094,473803,1658951,6733651,959769,8.71,35.35,Muy Alto,Crítica,Endeudado
8965086,1106004,379650,1359634,324898,479227,292101,217950,757733,3656101,382232,8.45,40.78,Muy Alto,Crítica,Endeudado
8969763,1195808,359706,1506931,328654,545835,286169,203981,679653,3364799,490805,7.58,37.51,Muy Alto,Crítica,Endeudado
16726550,1952617,703270,2974696,637402,929904,604569,400795,1362272,6000370,788373,8.14,35.87,Muy Alto,Crítica,Endeudado
10693601,1277713,437948,1710729,427524,582542,371756,261430,942020,4065231,558158,8.81,38.02,Muy Alto,Crítica,Endeudado
16564245,1972868,724549,2756088,674227,888551,572019,398017,1292010,6149422,772913,7.8,37.12,Muy Alto,Crítica,Endeudado
17974268,2063128,761622,3169732,748743,972396,603485,445901,1561817,6742751,828010,8.69,37.51,Muy Alto,Crítica,Endeudado
19816991,2409135,860352,3421318,836245,1090227,564853,473457,1698516,7414364,1045166,8.57,37.41,Muy Alto,Crítica,Endeudado
12305895,1481535,517867,2078463,471528,779735,427825,296402,944978,4413581,668003,7.68,35.87,Muy Alto,Crítica,Endeudado
11450365,1510414,446871,1806860,457490,604356,354574,276430,988577,3907711,557339,8.63,34.13,Muy Alto,Crítica,Endeudado
14258392,1931075,633271,2073608,534696,855662,437543,339754,1207052,5368703,775490,8.47,37.65,Muy Alto,Crítica,Endeudado
17589779,2039349,754436,2703391,731451,1033076,558852,449555,1411154,6338880,860725,8.02,36.04,Muy Alto,Crítica,Endeudado
10805629,1270768,454020,1904701,489417,666000,384787,270250,824712,3773141,554134,7.63,34.92,Muy Alto,Crítica,Endeudado
16522316,1968754,707233,2674514,744300,1034577,571684,405275,1511444,5720994,753410,9.15,34.63,Muy Alto,Crítica,Endeudado
15187577,2060303,694218,2703331,614338,935530,463374,414185,1315244,5184468,795858,8.66,34.14,Muy Alto,Crítica,Endeudado
13156823,1793090,472348,2132104,585458,762597,481830,306596,1007119,4955939,638169,7.65,37.67,Muy Alto,Crítica,Endeudado
19833100,2238794,805063,3225817,842457,1232608,596979,521641,1508797,7897491,943487,7.61,39.82,Muy Alto,Crítica,Endeudado
17715216,2396886,700474,2680156,771660,995521,565250,403688,1459451,6123190,943987,8.24,34.56,Muy Alto,Crítica,Endeudado
14796968,1671567,657177,2301259,591275,894531,529721,392215,1299342,5715323,731236,8.78,38.62,Muy Alto,Crítica,Endeudado
8339377,1075534,311390,1392160,287530,514336,270008,173351,594409,3299236,403830,7.13,39.56,Muy Alto,Crítica,Endeudado
19385147,2481154,688156,3140145,844598,1065828,666140,441989,1616071,7462705,939405,8.34,38.5,Muy Alto,Crítica,Endeudado
